🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
🦥 Unsloth Zoo will now patch everything to make training faster!
INFO 07-14 08:34:46 [importing.py:53] Triton module has been replaced with a placeholder.
INFO 07-14 08:34:46 [__init__.py:239] Automatically detected platform cuda.
==((====))==  Unsloth 2025.7.3: Fast Qwen2 patching. Transformers: 4.53.2. vLLM: 0.8.5.post1.
   \\   /|    NVIDIA A100 80GB PCIe. Num GPUs = 1. Max memory: 79.254 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.6.0+cu124. CUDA: 8.0. CUDA Toolkit: 12.4. Triton: 3.2.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.29.post2. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Unsloth: vLLM loading Qwen2.5-0.5B-Instruct with actual GPU utilization = 49.71%
Unsloth: Your GPU has CUDA compute capability 8.0 with VRAM = 79.25 GB.
Unsloth: Using conservativeness = 1.0. Chunked prefill tokens = 1024. Num Sequences = 320.
Unsloth: vLLM's KV Cache can use up to 38.42 GB. Also swap space = 6 GB.
WARNING 07-14 08:39:38 [config.py:2972] Casting torch.bfloat16 to torch.float16.
INFO 07-14 08:39:46 [config.py:717] This model supports multiple tasks: {'embed', 'generate', 'classify', 'score', 'reward'}. Defaulting to 'generate'.
INFO 07-14 08:39:46 [config.py:2003] Chunked prefill is enabled with max_num_batched_tokens=1024.
Unsloth: vLLM Bitsandbytes config using kwargs = {'load_in_8bit': False, 'load_in_4bit': True, 'bnb_4bit_compute_dtype': 'float16', 'bnb_4bit_quant_storage': 'uint8', 'bnb_4bit_quant_type': 'fp4', 'bnb_4bit_use_double_quant': False, 'llm_int8_enable_fp32_cpu_offload': False, 'llm_int8_has_fp16_weight': False, 'llm_int8_skip_modules': [], 'llm_int8_threshold': 6.0}
INFO 07-14 08:39:46 [core.py:58] Initializing a V1 LLM engine (v0.8.5.post1) with config: model='Qwen2.5-0.5B-Instruct', speculative_config=None, tokenizer='Qwen2.5-0.5B-Instruct', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, override_neuron_config=None, tokenizer_revision=None, trust_remote_code=False, dtype=torch.float16, max_seq_len=1024, download_dir=None, load_format=LoadFormat.BITSANDBYTES, tensor_parallel_size=1, pipeline_parallel_size=1, disable_custom_all_reduce=False, quantization=bitsandbytes, enforce_eager=False, kv_cache_dtype=auto,  device_config=cuda:0, decoding_config=DecodingConfig(guided_decoding_backend='auto', reasoning_backend=None), observability_config=ObservabilityConfig(show_hidden_metrics=False, otlp_traces_endpoint=None, collect_model_forward_time=False, collect_model_execute_time=False), seed=0, served_model_name=Qwen2.5-0.5B-Instruct, num_scheduler_steps=1, multi_step_stream_outputs=True, enable_prefix_caching=True, chunked_prefill_enabled=True, use_async_output_proc=True, disable_mm_preprocessor_cache=False, mm_processor_kwargs=None, pooler_config=None, compilation_config={"level":3,"backend":"inductor","custom_ops":["none"],"splitting_ops":["vllm.unified_attention","vllm.unified_attention_with_output"],"use_inductor":true,"compile_sizes":[],"inductor_compile_config":{"debug":false,"dce":true,"coordinate_descent_tuning":true,"trace.enabled":false,"trace.graph_diagram":false,"triton.cudagraphs":true,"compile_threads":48,"max_autotune":false,"disable_progress":false,"verbose_progress":true,"enable_auto_functionalized_v2":false},"use_cudagraph":true,"cudagraph_num_of_warmups":1,"cudagraph_capture_sizes":[512,504,496,488,480,472,464,456,448,440,432,424,416,408,400,392,384,376,368,360,352,344,336,328,320,312,304,296,288,280,272,264,256,248,240,232,224,216,208,200,192,184,176,168,160,152,144,136,128,120,112,104,96,88,80,72,64,56,48,40,32,24,16,8,4,2,1],"max_capture_size":512}
WARNING 07-14 08:39:46 [utils.py:2522] Methods determine_num_available_blocks,device_config,get_cache_block_size_bytes,initialize_cache not implemented in <vllm.v1.worker.gpu_worker.Worker object at 0x7f240fb6cfd0>
INFO 07-14 08:39:57 [parallel_state.py:1004] rank 0 in world size 1 is assigned as DP rank 0, PP rank 0, TP rank 0
INFO 07-14 08:39:57 [cuda.py:221] Using Flash Attention backend on V1 engine.
WARNING 07-14 08:39:57 [topk_topp_sampler.py:69] FlashInfer is not available. Falling back to the PyTorch-native implementation of top-p & top-k sampling. For the best performance, please install FlashInfer.
INFO 07-14 08:39:57 [gpu_model_runner.py:1329] Starting to load model Qwen2.5-0.5B-Instruct...
INFO 07-14 08:39:57 [loader.py:1187] Loading weights with BitsAndBytes quantization. May take a while ...
Loading safetensors checkpoint shards:   0% Completed | 0/1 [00:00<?, ?it/s]
Loading safetensors checkpoint shards: 100% Completed | 1/1 [00:00<00:00,  2.80it/s]
Loading safetensors checkpoint shards: 100% Completed | 1/1 [00:00<00:00,  2.80it/s]

INFO 07-14 08:39:57 [punica_selector.py:18] Using PunicaWrapperGPU.
INFO 07-14 08:39:58 [gpu_model_runner.py:1347] Model loading took 0.4999 GiB and 0.536036 seconds
INFO 07-14 08:40:12 [backends.py:420] Using cache directory: /home/sergeev/.cache/vllm/torch_compile_cache/3dfe22fce5/rank_0_0 for vLLM's torch.compile
INFO 07-14 08:40:12 [backends.py:430] Dynamo bytecode transform time: 12.35 s
INFO 07-14 08:40:20 [backends.py:118] Directly load the compiled graph(s) for shape None from the cache, took 7.050 s
INFO 07-14 08:40:23 [monitor.py:33] torch.compile takes 12.35 s in total
INFO 07-14 08:40:23 [kv_cache_utils.py:634] GPU KV cache size: 3,197,344 tokens
INFO 07-14 08:40:23 [kv_cache_utils.py:637] Maximum concurrency for 1,024 tokens per request: 3122.41x
INFO 07-14 08:45:59 [gpu_model_runner.py:1686] Graph capturing finished in 335 secs, took 1.05 GiB
INFO 07-14 08:46:02 [core.py:159] init engine (profile, create kv cache, warmup model) took 363.85 seconds
Unsloth: Just some info: will skip parsing ['q_norm', 'k_norm', 'pre_feedforward_layernorm', 'post_feedforward_layernorm']
Unsloth: Just some info: will skip parsing ['q_norm', 'k_norm', 'pre_feedforward_layernorm', 'post_feedforward_layernorm']
Unsloth 2025.7.3 patched 24 layers with 24 QKV layers, 24 O layers and 24 MLP layers.
Map: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 7473/7473 [00:00<00:00, 18032.57 examples/s]
Map: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1319/1319 [00:00<00:00, 14351.46 examples/s]
Unsloth: We now expect `per_device_train_batch_size` to be a multiple of `num_generations`.
We will change the batch size of 2 to the `num_generations` of 8
==((====))==  Unsloth - 2x faster free finetuning | Num GPUs used = 1
   \\   /|    Num examples = 7,473 | Num Epochs = 1 | Total steps = 935
O^O/ \_/ \    Batch size per device = 8 | Gradient accumulation steps = 8
\        /    Data Parallel GPUs = 1 | Total batch size (8 x 8 x 1) = 64
 "-____-"     Trainable parameters = 35,192,832 of 529,225,600 (6.65% trained)
  0%|                                                                                                                                                | 0/935 [00:00<?, ?it/s]Unsloth: Will smartly offload gradients to save VRAM!
{'loss': 0.0, 'grad_norm': 2.876965045928955, 'learning_rate': 4.787234042553192e-07, 'num_tokens': 234353.0, 'completions/mean_length': 261.1515625, 'completions/min_length': 20.7, 'completions/max_length': 512.0, 'completions/clipped_ratio': 0.146875, 'completions/mean_terminated_length': 218.2507781982422, 'completions/min_terminated_length': 20.7, 'completions/max_terminated_length': 486.1, 'rewards/strict_format_reward_func/mean': 0.0015625, 'rewards/strict_format_reward_func/std': 0.0125, 'rewards/isnumber_reward_func/mean': 0.0015625, 'rewards/isnumber_reward_func/std': 0.0125, 'rewards/soft_format_reward_func/mean': 0.01953125, 'rewards/soft_format_reward_func/std': 0.09806572198867798, 'rewards/lcpo_max_length_reward_func/mean': 0.004187500104308128, 'rewards/lcpo_max_length_reward_func/std': 0.01931433826684952, 'rewards/exact_match_reward_func/mean': 0.0015625, 'rewards/exact_match_reward_func/std': 0.0125, 'reward': 0.028406250476837158, 'reward_std': 0.08034500777721405, 'frac_reward_zero_std': 0.7, 'completion_length': 261.1515625, 'kl': 1.9716583301487846e-05, 'epoch': 0.01}
{'loss': 0.7376, 'grad_norm': 19.706899642944336, 'learning_rate': 4.992311641428251e-06, 'num_tokens': 1881311.0, 'completions/mean_length': 9.903125, 'completions/min_length': 8.1, 'completions/max_length': 22.5, 'completions/clipped_ratio': 0.0015625, 'completions/mean_terminated_length': 9.899231243133546, 'completions/min_terminated_length': 8.1, 'completions/max_terminated_length': 22.5, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.23359375, 'rewards/isnumber_reward_func/std': 0.05123625807464123, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0375, 'rewards/exact_match_reward_func/std': 0.16408249437808992, 'reward': 0.77109375, 'reward_std': 0.06804512552917004, 'frac_reward_zero_std': 0.7625, 'completion_length': 9.903125, 'kl': 737.6454149782658, 'epoch': 0.13}
{'loss': 0.0042, 'grad_norm': 0.09878496825695038, 'learning_rate': 4.983256132697594e-06, 'num_tokens': 1948932.0, 'completions/mean_length': 9.4703125, 'completions/min_length': 8.2, 'completions/max_length': 17.5, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 9.4703125, 'completions/min_terminated_length': 8.2, 'completions/max_terminated_length': 17.5, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.243359375, 'rewards/isnumber_reward_func/std': 0.03084593340754509, 'rewards/soft_format_reward_func/mean': 0.49921875, 'rewards/soft_format_reward_func/std': 0.00625, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0171875, 'rewards/exact_match_reward_func/std': 0.09697112292051316, 'reward': 0.759765625, 'reward_std': 0.04814848229289055, 'frac_reward_zero_std': 0.8375, 'completion_length': 9.4703125, 'kl': 4.244686726480722, 'epoch': 0.14}
{'loss': 0.0178, 'grad_norm': 7.641352653503418, 'learning_rate': 4.972143306685754e-06, 'num_tokens': 2022605.0, 'completions/mean_length': 9.3890625, 'completions/min_length': 8.1, 'completions/max_length': 12.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 9.3890625, 'completions/min_terminated_length': 8.1, 'completions/max_terminated_length': 12.6, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.2453125, 'rewards/isnumber_reward_func/std': 0.02083333358168602, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0515625, 'rewards/exact_match_reward_func/std': 0.179733744263649, 'reward': 0.796875, 'reward_std': 0.06788744693621993, 'frac_reward_zero_std': 0.8, 'completion_length': 9.3890625, 'kl': 17.76758001446724, 'epoch': 0.15}
{'loss': 0.0046, 'grad_norm': 7.715341091156006, 'learning_rate': 4.9565194677484005e-06, 'num_tokens': 2092915.0, 'completions/mean_length': 9.621875, 'completions/min_length': 7.9, 'completions/max_length': 20.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 9.621875, 'completions/min_terminated_length': 7.9, 'completions/max_terminated_length': 20.4, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.244140625, 'rewards/isnumber_reward_func/std': 0.034876983240246774, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.05625, 'rewards/exact_match_reward_func/std': 0.22182532250881196, 'reward': 0.800390625, 'reward_std': 0.10477342493832112, 'frac_reward_zero_std': 0.675, 'completion_length': 9.621875, 'kl': 4.615960564464331, 'epoch': 0.16}
{'loss': 0.0015, 'grad_norm': 6.584267616271973, 'learning_rate': 4.93746812882903e-06, 'num_tokens': 2164242.0, 'completions/mean_length': 9.6484375, 'completions/min_length': 8.1, 'completions/max_length': 19.7, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 9.6484375, 'completions/min_terminated_length': 8.1, 'completions/max_terminated_length': 19.7, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.247265625, 'rewards/isnumber_reward_func/std': 0.021875, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0265625, 'rewards/exact_match_reward_func/std': 0.13702572286128997, 'reward': 0.773828125, 'reward_std': 0.057076463289558885, 'frac_reward_zero_std': 0.8, 'completion_length': 9.6484375, 'kl': 1.5295380614697933, 'epoch': 0.17}
{'loss': 0.0069, 'grad_norm': 115.43611145019531, 'learning_rate': 4.915015871627752e-06, 'num_tokens': 2234675.0, 'completions/mean_length': 9.9890625, 'completions/min_length': 8.1, 'completions/max_length': 37.9, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 9.9890625, 'completions/min_terminated_length': 8.1, 'completions/max_terminated_length': 37.9, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.24296875, 'rewards/isnumber_reward_func/std': 0.033206074684858325, 'rewards/soft_format_reward_func/mean': 0.4984375, 'rewards/soft_format_reward_func/std': 0.008768405020236968, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.046875, 'rewards/exact_match_reward_func/std': 0.18615960478782653, 'reward': 0.78828125, 'reward_std': 0.08178392462432385, 'frac_reward_zero_std': 0.75, 'completion_length': 9.9890625, 'kl': 6.901914295554161, 'epoch': 0.18}
{'loss': 0.0021, 'grad_norm': 11.319202423095703, 'learning_rate': 4.889194023032938e-06, 'num_tokens': 2306946.0, 'completions/mean_length': 9.6484375, 'completions/min_length': 8.1, 'completions/max_length': 14.3, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 9.6484375, 'completions/min_terminated_length': 8.1, 'completions/max_terminated_length': 14.3, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.24296875, 'rewards/isnumber_reward_func/std': 0.028551670908927917, 'rewards/soft_format_reward_func/mean': 0.4984375, 'rewards/soft_format_reward_func/std': 0.0125, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0640625, 'rewards/exact_match_reward_func/std': 0.19793640524148942, 'reward': 0.80546875, 'reward_std': 0.09337357794865966, 'frac_reward_zero_std': 0.725, 'completion_length': 9.6484375, 'kl': 2.0745781689882277, 'epoch': 0.19}
{'loss': 0.0015, 'grad_norm': 0.9475259184837341, 'learning_rate': 4.860038611411862e-06, 'num_tokens': 2377932.0, 'completions/mean_length': 9.390625, 'completions/min_length': 8.0, 'completions/max_length': 12.3, 'completions/clipped_ratio': 0.003125, 'completions/mean_terminated_length': 9.385094356536865, 'completions/min_terminated_length': 8.0, 'completions/max_terminated_length': 12.3, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.244140625, 'rewards/isnumber_reward_func/std': 0.023154249787330626, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.04375, 'rewards/exact_match_reward_func/std': 0.17812295705080033, 'reward': 0.787890625, 'reward_std': 0.0766067385673523, 'frac_reward_zero_std': 0.7625, 'completion_length': 9.390625, 'kl': 1.5163815893232822, 'epoch': 0.2}
{'loss': 0.0029, 'grad_norm': 2.1778814792633057, 'learning_rate': 4.827590316341509e-06, 'num_tokens': 2449500.0, 'completions/mean_length': 9.4625, 'completions/min_length': 8.0, 'completions/max_length': 18.1, 'completions/clipped_ratio': 0.0015625, 'completions/mean_terminated_length': 9.459722232818603, 'completions/min_terminated_length': 8.0, 'completions/max_terminated_length': 18.1, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.248046875, 'rewards/isnumber_reward_func/std': 0.01189340502023697, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0453125, 'rewards/exact_match_reward_func/std': 0.16978418976068496, 'reward': 0.793359375, 'reward_std': 0.0716470718383789, 'frac_reward_zero_std': 0.8, 'completion_length': 9.4625, 'kl': 2.892478974163532, 'epoch': 0.21}
{'loss': 0.0015, 'grad_norm': 13.046731948852539, 'learning_rate': 4.791894411849718e-06, 'num_tokens': 2520570.0, 'completions/mean_length': 9.709375, 'completions/min_length': 7.9, 'completions/max_length': 12.9, 'completions/clipped_ratio': 0.003125, 'completions/mean_terminated_length': 9.701240158081054, 'completions/min_terminated_length': 7.9, 'completions/max_terminated_length': 12.9, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.244140625, 'rewards/isnumber_reward_func/std': 0.024610941112041474, 'rewards/soft_format_reward_func/mean': 0.49609375, 'rewards/soft_format_reward_func/std': 0.027518405020236968, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.04375, 'rewards/exact_match_reward_func/std': 0.1462184339761734, 'reward': 0.783984375, 'reward_std': 0.061208382993936536, 'frac_reward_zero_std': 0.8, 'completion_length': 9.709375, 'kl': 1.5060344614088534, 'epoch': 0.22}
{'loss': 0.1628, 'grad_norm': 13.045719146728516, 'learning_rate': 4.757032463313842e-06, 'num_tokens': 2591915.0, 'completions/mean_length': 9.7765625, 'completions/min_length': 8.0, 'completions/max_length': 13.8, 'completions/clipped_ratio': 0.0046875, 'completions/mean_terminated_length': 9.753695678710937, 'completions/min_terminated_length': 8.0, 'completions/max_terminated_length': 13.8, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.248828125, 'rewards/isnumber_reward_func/std': 0.007509202510118484, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.059375, 'rewards/exact_match_reward_func/std': 0.1932063490152359, 'reward': 0.808203125, 'reward_std': 0.06909979805350304, 'frac_reward_zero_std': 0.8125, 'completion_length': 9.7765625, 'kl': 162.77238920405506, 'epoch': 0.24}
{'loss': 0.0033, 'grad_norm': 13.538395881652832, 'learning_rate': 4.715307003754356e-06, 'num_tokens': 2665839.0, 'completions/mean_length': 9.99375, 'completions/min_length': 8.1, 'completions/max_length': 12.9, 'completions/clipped_ratio': 0.003125, 'completions/mean_terminated_length': 9.986036777496338, 'completions/min_terminated_length': 8.1, 'completions/max_terminated_length': 12.9, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.24609375, 'rewards/isnumber_reward_func/std': 0.015373613685369492, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0625, 'rewards/exact_match_reward_func/std': 0.22416214793920516, 'reward': 0.80859375, 'reward_std': 0.08358636833727359, 'frac_reward_zero_std': 0.7875, 'completion_length': 9.99375, 'kl': 3.260787134617567, 'epoch': 0.25}
{'loss': 0.0011, 'grad_norm': 9.922277450561523, 'learning_rate': 4.6704905999482575e-06, 'num_tokens': 2739495.0, 'completions/mean_length': 9.9375, 'completions/min_length': 8.1, 'completions/max_length': 13.4, 'completions/clipped_ratio': 0.0046875, 'completions/mean_terminated_length': 9.916687488555908, 'completions/min_terminated_length': 8.1, 'completions/max_terminated_length': 13.4, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.24921875, 'rewards/isnumber_reward_func/std': 0.00625, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0421875, 'rewards/exact_match_reward_func/std': 0.1699250265955925, 'reward': 0.79140625, 'reward_std': 0.06854589162394405, 'frac_reward_zero_std': 0.8125, 'completion_length': 9.9375, 'kl': 1.073560644686222, 'epoch': 0.26}
{'loss': 0.0013, 'grad_norm': 3.3601930141448975, 'learning_rate': 4.622645782734504e-06, 'num_tokens': 2811377.0, 'completions/mean_length': 9.815625, 'completions/min_length': 8.1, 'completions/max_length': 14.6, 'completions/clipped_ratio': 0.0015625, 'completions/mean_terminated_length': 9.809895896911621, 'completions/min_terminated_length': 8.1, 'completions/max_terminated_length': 14.6, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.246484375, 'rewards/isnumber_reward_func/std': 0.015530648082494736, 'rewards/soft_format_reward_func/mean': 0.496875, 'rewards/soft_format_reward_func/std': 0.02126840502023697, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0203125, 'rewards/exact_match_reward_func/std': 0.1019521027803421, 'reward': 0.763671875, 'reward_std': 0.06194734536111355, 'frac_reward_zero_std': 0.8125, 'completion_length': 9.815625, 'kl': 1.2855957709252834, 'epoch': 0.27}
{'loss': 0.0013, 'grad_norm': 4.8646721839904785, 'learning_rate': 4.571839308396649e-06, 'num_tokens': 2881342.0, 'completions/mean_length': 10.3703125, 'completions/min_length': 8.3, 'completions/max_length': 30.9, 'completions/clipped_ratio': 0.00625, 'completions/mean_terminated_length': 10.342422485351562, 'completions/min_terminated_length': 8.3, 'completions/max_terminated_length': 30.9, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.2484375, 'rewards/isnumber_reward_func/std': 0.0125, 'rewards/soft_format_reward_func/mean': 0.49921875, 'rewards/soft_format_reward_func/std': 0.00625, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0203125, 'rewards/exact_match_reward_func/std': 0.09153126478195191, 'reward': 0.76796875, 'reward_std': 0.04463329520076513, 'frac_reward_zero_std': 0.8625, 'completion_length': 10.3703125, 'kl': 1.2646287113428116, 'epoch': 0.28}
{'loss': 0.0008, 'grad_norm': 3.178515672683716, 'learning_rate': 4.5181420655200134e-06, 'num_tokens': 2953978.0, 'completions/mean_length': 10.38125, 'completions/min_length': 8.2, 'completions/max_length': 13.3, 'completions/clipped_ratio': 0.00625, 'completions/mean_terminated_length': 10.35535888671875, 'completions/min_terminated_length': 8.2, 'completions/max_terminated_length': 13.3, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.2484375, 'rewards/isnumber_reward_func/std': 0.0125, 'rewards/soft_format_reward_func/mean': 0.496875, 'rewards/soft_format_reward_func/std': 0.025, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0234375, 'rewards/exact_match_reward_func/std': 0.12009920924901962, 'reward': 0.76875, 'reward_std': 0.06360324770212174, 'frac_reward_zero_std': 0.825, 'completion_length': 10.38125, 'kl': 0.8432584322988987, 'epoch': 0.29}
{'loss': 0.0014, 'grad_norm': 9.710001945495605, 'learning_rate': 4.4616289760831954e-06, 'num_tokens': 3026754.0, 'completions/mean_length': 10.55, 'completions/min_length': 8.5, 'completions/max_length': 16.3, 'completions/clipped_ratio': 0.0046875, 'completions/mean_terminated_length': 10.529563713073731, 'completions/min_terminated_length': 8.5, 'completions/max_terminated_length': 16.3, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.245703125, 'rewards/isnumber_reward_func/std': 0.021573751419782638, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.0484375, 'rewards/exact_match_reward_func/std': 0.17430350929498672, 'reward': 0.794140625, 'reward_std': 0.07130699213594198, 'frac_reward_zero_std': 0.7875, 'completion_length': 10.55, 'kl': 1.4201517321169377, 'epoch': 0.3}
{'loss': 0.1013, 'grad_norm': 8.675103187561035, 'learning_rate': 4.408424737574075e-06, 'num_tokens': 3097576.0, 'completions/mean_length': 10.521875, 'completions/min_length': 8.7, 'completions/max_length': 21.0, 'completions/clipped_ratio': 0.0015625, 'completions/mean_terminated_length': 10.518898868560791, 'completions/min_terminated_length': 8.7, 'completions/max_terminated_length': 21.0, 'rewards/strict_format_reward_func/mean': 0.0, 'rewards/strict_format_reward_func/std': 0.0, 'rewards/isnumber_reward_func/mean': 0.246875, 'rewards/isnumber_reward_func/std': 0.02126840502023697, 'rewards/soft_format_reward_func/mean': 0.5, 'rewards/soft_format_reward_func/std': 0.0, 'rewards/lcpo_max_length_reward_func/mean': 0.0, 'rewards/lcpo_max_length_reward_func/std': 0.0, 'rewards/exact_match_reward_func/mean': 0.034375, 'rewards/exact_match_reward_func/std': 0.16028123646974562, 'reward': 0.78125, 'reward_std': 0.07654197635129094, 'frac_reward_zero_std': 0.7375, 'completion_length': 10.521875, 'kl': 101.32222544029355, 'epoch': 0.31}
